RA,DEC,J,H,Av,R,Weight
274.6328402,-13.84200767,19.05886331,17.239253,10.750751,30.304509,2
274.6341662,-13.84134812,18.21171746,16.300424,10.750751,29.457363,2
274.7229654,-13.84055261,19.87221523,18.149822,10.750751,31.117861,2
274.6558835,-13.84044881,20.28375276,18.569899,10.750751,31.529399,2
274.6532243,-13.83832496,19.37432235,17.594742,10.750751,30.619968,2
274.7170712,-13.83778688,18.58460142,16.6949,10.750751,29.830247,2
274.6271627,-13.83466715,15.03675533,13.954055,10.750751,26.282401,2
274.6968385,-13.83412304,18.5139909,16.61806,10.750751,29.759637,2
274.636615,-13.83157972,19.39592126,17.610396,10.750751,30.641567,2
274.6830423,-13.83144939,19.63184569,17.875309,10.750751,30.877491,2
274.7456068,-13.83074413,18.58385893,16.686269,10.750751,29.829505,2
274.6927608,-13.829531,19.12196013,17.320628,10.750751,30.367606,2
274.7044007,-13.82892889,16.12702203,14.589605,10.750751,27.372668,2
274.6370459,-13.8286747,19.81307453,18.092996,10.750751,31.05872,2
274.6633558,-13.82794037,19.61659291,17.871234,10.750751,30.862239,2
274.6626564,-13.82716438,19.61892113,17.873226,10.750751,30.864567,2
274.6441333,-13.82602485,20.0458266,18.324665,10.750751,31.291472,2
274.6640333,-13.82583177,18.59365787,16.716384,10.750751,29.839304,2
274.6402104,-13.82525738,19.26206785,17.486792,10.750751,30.507714,2
274.6335975,-13.82496027,19.39826552,17.601706,10.750751,30.643911,2
274.7325163,-13.82486873,19.38756184,17.639129,10.750751,30.633208,2
274.6239132,-13.82454416,19.6234805,17.897861,10.750751,30.869126,2
274.6706212,-13.82407522,19.49493027,17.7239,10.750751,30.740576,2
274.7339603,-13.82404094,18.66270514,16.77361,10.750751,29.908351,2
274.659943,-13.82280015,20.15316094,18.433069,10.750751,31.398807,2
274.6317967,-13.82256566,19.40256034,17.610598,10.750751,30.648206,2
274.632795,-13.82196939,17.94915996,16.105014,10.750751,29.194806,2
274.6589269,-13.82188941,19.62353405,17.894661,10.750751,30.86918,2
274.6728089,-13.82145538,19.89466467,18.169345,10.750751,31.14031,2
274.6991489,-13.8210335,18.79017742,16.952254,10.750751,30.035823,2
274.694233,-13.82084222,18.72164126,16.842514,10.750751,29.967287,2
274.6303693,-13.82076817,19.52778526,17.756195,10.750751,30.773431,2
274.7289391,-13.82052052,19.28263407,17.504831,10.750751,30.52828,2
274.6917259,-13.82034082,18.90924587,17.073293,10.750751,30.154892,2
274.6760903,-13.81999633,19.50437518,17.739748,10.750751,30.750021,2
274.696407,-13.81958048,19.3834668,17.600309,10.750751,30.629113,2
274.6777645,-13.81958212,15.92571206,14.409793,10.750751,27.171358,2
274.632997,-13.81944867,19.87734808,18.163858,10.750751,31.122994,2
274.6346228,-13.81904955,19.61777943,17.858054,10.750751,30.863425,2
274.6211693,-13.81862311,20.29951839,18.591837,10.750751,31.545164,2
274.629821,-13.81849064,20.23389891,18.539669,10.750751,31.479545,2
274.6383488,-13.81828881,20.05504643,18.350174,10.750751,31.300692,2
274.7428238,-13.81822216,19.99538526,18.287769,10.750751,31.241031,2
274.6317396,-13.81812216,20.21996288,18.519682,10.750751,31.465609,2
274.634489,-13.81787851,19.73139763,17.987434,10.750751,30.977043,2
274.6603239,-13.81778545,20.29637175,18.588812,10.750751,31.542018,2
274.6288686,-13.81749298,19.88294362,18.172309,10.750751,31.128589,2
274.652271,-13.81578103,19.39132408,17.621896,10.750751,30.63697,2
274.721684,-13.81556394,19.07771625,17.261064,10.750751,30.323362,2
274.6234049,-13.81496498,19.78307969,18.050636,10.750751,31.028725,2
274.694974,-13.81489292,18.78970258,16.943648,10.750751,30.035348,2
274.7001811,-13.81415355,18.89171597,17.02619,10.750751,30.137362,2
274.6697007,-13.81267872,19.22564208,17.423947,10.750751,30.471288,2
274.6325988,-13.81170254,18.73016586,16.860599,10.750751,29.975812,2
274.6458249,-13.81113839,18.68323473,16.804893,10.750751,29.928881,2
274.6690038,-13.81058673,20.04966575,18.338954,10.750751,31.295312,2
274.6388798,-13.81039333,19.26631872,17.490595,10.750751,30.511965,2
274.6882628,-13.81034584,14.14535367,13.089981,10.750751,25.390999,2
274.6285857,-13.80995187,19.73040751,18.00655,10.750751,30.976053,2
274.6641779,-13.8098425,18.93534533,17.100685,10.750751,30.180991,2
274.6714516,-13.80962247,17.56080492,15.78689,10.750751,28.806451,2
274.6467178,-13.80926684,19.05130007,17.218252,10.750751,30.296946,2
274.6321106,-13.80832032,19.63034842,17.883119,10.750751,30.875994,2
274.6877993,-13.80807476,18.33769357,16.446354,10.750751,29.583339,2
274.6451803,-13.80782715,19.52186069,17.761981,10.750751,30.767506,2
274.633711,-13.80776944,14.96404551,13.881915,10.750751,26.209691,2
274.654854,-13.80674564,18.28134366,16.378281,10.750751,29.526989,2
274.7315847,-13.80658053,17.91087307,16.075449,10.750751,29.156519,2
274.6589771,-13.80652358,18.92158499,17.095047,10.750751,30.167231,2
274.6242504,-13.80424213,18.67357478,16.795429,10.750751,29.919221,2
274.6687581,-13.80412713,18.22876916,16.324525,10.750751,29.474415,2
274.6853942,-13.80391302,17.64130327,15.838364,10.750751,28.886949,2
274.6316604,-13.80285483,19.37006143,17.587924,10.750751,30.615707,2
274.6249586,-13.80265499,18.91249039,17.063232,10.750751,30.158136,2
274.7135439,-13.80152103,18.87929194,17.01841,10.750751,30.124938,2
274.7395147,-13.80148157,19.24736836,17.440118,10.750751,30.493014,2
274.6564569,-13.80129408,18.92497945,17.114592,10.750751,30.170625,2
274.7501468,-13.8009227,19.13930698,17.353071,10.750751,30.384953,2
274.6593011,-13.80087675,19.51482641,17.73224,10.750751,30.760472,2
274.6704904,-13.80063583,19.11935582,17.318304,10.750751,30.365002,2
274.6561741,-13.79880888,14.52247616,13.46622,10.750751,25.768122,2
274.6356742,-13.79831387,19.52265985,17.733863,10.750751,30.768306,2
274.63074,-13.79809555,19.05044129,17.224235,10.750751,30.296087,2
274.6264317,-13.79703734,18.93738673,17.108618,10.750751,30.183033,2
274.7311003,-13.79641314,19.25817238,17.484924,10.750751,30.503818,2
274.6532478,-13.79613799,19.0630803,17.248057,10.750751,30.308726,2
274.6798795,-13.795406,14.92586601,13.81683,10.750751,26.171512,2
274.7341172,-13.79490234,19.27940378,17.506627,10.750751,30.52505,2
274.6286132,-13.79309714,19.79755658,18.060737,10.750751,31.043202,2
274.7037722,-13.79304798,18.71078439,16.84122,10.750751,29.95643,2
274.7503251,-13.79173934,18.52088074,16.628276,10.750751,29.766527,2
274.7183788,-13.79002816,18.91233903,17.071493,10.750751,30.157985,2
274.7485328,-13.78994348,17.73275123,15.923411,10.750751,28.978397,2
274.6498182,-13.78986165,19.14549992,17.353212,10.750751,30.391146,2
274.7272141,-13.78903641,19.90049265,18.160901,10.750751,31.146138,2
274.6638089,-13.78904077,14.83602924,13.759026,10.750751,26.081675,2
274.7265837,-13.78737448,18.89671298,17.055003,10.750751,30.142359,2
274.632171,-13.78645976,19.39166667,17.637087,10.750751,30.637312,2
274.6738634,-13.78598383,18.80866435,16.9567,10.750751,30.05431,2
274.6678851,-13.78591031,19.36944648,17.587601,10.750751,30.615092,2
274.6402975,-13.78526905,19.62645224,17.862635,10.750751,30.872098,2
274.6321517,-13.78516133,18.35060772,16.447765,10.750751,29.596254,2
274.691389,-13.78501301,18.59438789,16.717511,10.750751,29.840034,2
274.7161856,-13.78432283,19.1463302,17.345439,10.750751,30.391976,2
274.6979072,-13.78399998,19.37480767,17.573416,10.750751,30.620453,2
274.7321329,-13.78330072,18.93723705,17.128277,10.750751,30.182883,2
274.6845674,-13.78232856,15.03570875,13.919037,10.870871,26.384658,2
274.6749008,-13.85840508,19.7637351,18.022703,10.870871,31.112684,2
274.7213333,-13.7817389,17.17841113,15.460385,10.870871,28.52736,2
274.7419716,-13.78139552,15.09924129,14.003913,10.870871,26.44819,2
274.72147,-13.85823734,19.54444645,17.753932,10.870871,30.893396,2
274.7262063,-13.77984035,19.27395939,17.480119,10.870871,30.622908,2
274.6415751,-13.77958795,19.42578103,17.64195,10.870871,30.77473,2
274.6591108,-13.77927092,18.02625386,16.167255,10.870871,29.375203,2
274.7109757,-13.77813904,19.2859394,17.496659,10.870871,30.634889,2
274.6292845,-13.77658083,19.81453587,18.070309,10.870871,31.163485,2
274.6334099,-13.77414805,17.33853408,15.597872,10.870871,28.687483,2
274.7113701,-13.77344679,19.41657953,17.613256,10.870871,30.765529,2
274.685408,-13.77240009,19.54319933,17.764664,10.870871,30.892148,2
274.721785,-13.7721019,18.39321093,16.485354,10.870871,29.74216,2
274.6533617,-13.8568653,19.30315041,17.505499,10.870871,30.6521,2
274.6634463,-13.76938498,18.70525241,16.831633,10.870871,30.054202,2
274.6543157,-13.76792082,20.02958592,18.303612,10.870871,31.378535,2
274.6908402,-13.85646406,19.29005623,17.505181,10.870871,30.639005,2
274.6305981,-13.76717439,19.44418413,17.676467,10.870871,30.793133,2
274.6351915,-13.76643683,19.27271438,17.469892,10.870871,30.621663,2
274.726275,-13.76588654,19.28253292,17.45736,10.870871,30.631482,2
274.6655536,-13.7643539,13.67357757,12.628629,10.870871,25.022527,2
274.696426,-13.7637924,19.42508609,17.667963,10.870871,30.774035,2
274.6507617,-13.7636354,19.09443765,17.231347,10.870871,30.443387,2
274.672234,-13.76245682,13.73382016,12.6776,10.870871,25.082769,2
274.6952615,-13.75999211,19.98691654,18.252325,10.870871,31.335866,2
274.6778624,-13.759216,19.14593754,17.327059,10.870871,30.494887,2
274.6908434,-13.7590382,19.31462988,17.525468,10.870871,30.663579,2
274.6962914,-13.75730808,19.15210448,17.338849,10.870871,30.501054,2
274.6218688,-13.75469509,19.08032857,17.223022,10.870871,30.429278,2
274.6262461,-13.75411379,19.93427674,18.209068,10.870871,31.283226,2
274.6719582,-13.85486897,19.66849283,17.902358,10.870871,31.017442,2
274.7149436,-13.75213442,19.93314558,18.188235,10.870871,31.282095,2
274.6700671,-13.75175831,18.84248246,16.987744,10.870871,30.191432,2
274.6762796,-13.85434744,19.54260921,17.742591,10.870871,30.891558,2
274.6411365,-13.74728026,14.44843647,13.280804,10.870871,25.797386,2
274.6724689,-13.85412656,19.54383013,17.788027,10.870871,30.892779,2
274.6550203,-13.74547804,19.42978566,17.662432,10.870871,30.778735,2
274.653418,-13.74467094,19.53784437,17.763466,10.870871,30.886793,2
274.6379458,-13.74414442,18.75906855,16.873673,10.870871,30.108018,2
274.6485012,-13.74256913,17.98539895,16.126983,10.870871,29.334348,2
274.6345432,-13.85239766,19.17553855,17.372893,10.870871,30.524488,2
274.7190572,-13.8523663,19.77097061,18.012374,10.870871,31.11992,2
274.6518787,-13.8517518,19.28979075,17.459824,10.870871,30.63874,2
274.6442564,-13.85121988,18.98681624,17.1519,10.870871,30.335765,2
274.6214957,-13.84804914,19.11107042,17.277531,10.870871,30.46002,2
274.6293718,-13.84785336,19.30581141,17.502542,10.870871,30.654761,2
274.7330518,-13.84673281,14.98908574,13.880721,10.870871,26.338035,2
274.6259431,-13.84554505,20.08062359,18.345315,10.870871,31.429573,2
274.6403828,-13.84524113,18.54672233,16.646489,10.870871,29.895671,2
274.6836954,-13.84453698,19.67337197,17.926524,10.870871,31.022321,2
274.6309912,-13.84288729,20.04195291,18.315717,10.870871,31.390902,2
274.7258399,-13.84204307,18.92077339,17.064518,10.870871,30.269722,2
274.7471703,-13.84196646,19.99742238,18.256085,10.870871,31.346371,2
274.6287404,-13.8416801,20.32979393,18.61723,10.870871,31.678743,2
274.746348,-13.84092293,18.82724553,16.964505,10.870871,30.176195,2
274.629744,-13.84064655,20.02289835,18.285433,10.870871,31.371847,2
274.7091261,-13.83925225,18.76239702,16.884131,10.870871,30.111346,2
274.6504961,-13.83712243,18.82079502,16.971609,10.870871,30.169744,2
274.6520972,-13.83658296,19.76155718,18.015973,10.870871,31.110506,2
274.6542436,-13.83575016,18.78688343,16.920054,10.870871,30.135833,2
274.690244,-13.83255145,18.49534114,16.600411,10.870871,29.84429,2
274.6820641,-13.83212447,19.54222278,17.744399,10.870871,30.891172,2
274.7479717,-13.83182597,18.62803687,16.719455,10.870871,29.976986,2
274.6413917,-13.83123667,19.847648,18.099553,10.870871,31.196597,2
274.6387395,-13.83083698,19.41112332,17.614281,10.870871,30.760072,2
274.635892,-13.83060624,20.4061955,18.682846,10.870871,31.755145,2
274.6453129,-13.82910919,19.55220152,17.761668,10.870871,30.901151,2
274.6310867,-13.82880759,18.44228746,16.538063,10.870871,29.791237,2
274.7437072,-13.82871956,19.27670938,17.456672,10.870871,30.625658,2
274.6944711,-13.82827523,18.69049739,16.805967,10.870871,30.039446,2
274.7472576,-13.82787509,19.64868686,17.894656,10.870871,30.997636,2
274.6572341,-13.82776124,19.08386628,17.232738,10.870871,30.432815,2
274.64002,-13.82747692,19.90986056,18.184308,10.870871,31.25881,2
274.6358322,-13.82730232,19.84820872,18.101207,10.870871,31.197158,2
274.6909586,-13.82724392,17.74443341,15.917935,10.870871,29.093383,2
274.6262968,-13.82708221,20.17101833,18.4652,10.870871,31.519967,2
274.7395759,-13.82694266,18.84005645,16.966617,10.870871,30.189006,2
274.6563264,-13.82682059,16.15123709,14.596962,10.870871,27.500186,2
274.6296902,-13.82639933,18.54723782,16.638678,10.870871,29.896187,2
274.6294139,-13.8264078,17.51264852,15.744663,10.870871,28.861598,2
274.7410629,-13.82627423,18.43474583,16.510888,10.870871,29.783695,2
274.6279025,-13.82613935,20.08160564,18.357447,10.870871,31.430555,2
274.6936913,-13.82443546,19.67659644,17.924754,10.870871,31.025546,2
274.7480269,-13.82388003,19.27319708,17.467092,10.870871,30.622146,2
274.6530763,-13.82332566,19.83711965,18.080398,10.870871,31.186069,2
274.6429191,-13.82326058,19.29232991,17.476473,10.870871,30.641279,2
274.6485092,-13.82309409,19.15521039,17.328198,10.870871,30.504159,2
274.6956755,-13.82255749,18.9644829,17.106475,10.870871,30.313432,2
274.7381699,-13.82209855,19.67195799,17.910186,10.870871,31.020907,2
274.6312237,-13.82148853,18.75662003,16.873169,10.870871,30.105569,2
274.6977269,-13.8205306,19.30047637,17.520985,10.870871,30.649425,2
274.7457401,-13.82035959,19.94177208,18.205981,10.870871,31.290721,2
274.6948967,-13.81977753,19.66593488,17.884214,10.870871,31.014884,2
274.7411461,-13.81973274,18.92157178,17.065523,10.870871,30.270521,2
274.630104,-13.81964609,19.92154443,18.161594,10.870871,31.270494,2
274.6320741,-13.81912331,19.54280637,17.785558,10.870871,30.891755,2
274.6436385,-13.81881037,20.31986905,18.599378,10.870871,31.668818,2
274.7302844,-13.81781952,19.54315609,17.789593,10.870871,30.892105,2
274.7383172,-13.81758178,18.96405045,17.126341,10.870871,30.313,2
274.6285991,-13.81751929,19.93455243,18.188044,10.870871,31.283502,2
274.6699644,-13.81733771,20.00434585,18.262401,10.870871,31.353295,2
274.6470326,-13.817156,17.34407207,15.605563,10.870871,28.693021,2
274.6602002,-13.81581215,19.55381301,17.791416,10.870871,30.902762,2
274.6312578,-13.81519497,19.7620333,17.99856,10.870871,31.110982,2
274.6298803,-13.81510019,20.16799986,18.444235,10.870871,31.516949,2
274.6412847,-13.81448502,19.53449469,17.762579,10.870871,30.883444,2
274.639366,-13.81430409,19.7684852,18.021122,10.870871,31.117434,2
274.6665059,-13.81407079,14.98175078,13.880932,10.870871,26.3307,2
274.6438901,-13.8139613,19.75457332,18.01662,10.870871,31.103522,2
274.6564744,-13.81392994,17.9159937,16.071583,10.870871,29.264943,2
274.7223384,-13.81382626,20.19498102,18.471652,10.870871,31.54393,2
274.7424925,-13.81379654,19.29652561,17.486145,10.870871,30.645475,2
274.7344562,-13.81373715,19.42498917,17.63279,10.870871,30.773938,2
274.6396698,-13.81293738,19.83767319,18.089769,10.870871,31.186622,2
274.6679798,-13.8126628,20.25826287,18.53211,10.870871,31.607212,2
274.6297031,-13.81174522,19.14310175,17.323411,10.870871,30.492051,2
274.6483683,-13.81172828,20.18721258,18.449306,10.870871,31.536162,2
274.694934,-13.81135948,18.51620989,16.612876,10.870871,29.865159,2
274.7173478,-13.81124675,18.43708082,16.526039,10.870871,29.78603,2
274.6483837,-13.81085675,19.44235626,17.664638,10.870871,30.791305,2
274.7459838,-13.80959969,18.95003882,17.093293,10.870871,30.298988,2
274.6466066,-13.80953532,19.41011157,17.617009,10.870871,30.759061,2
274.7085758,-13.80844096,19.16174576,17.364215,10.870871,30.510695,2
274.6361255,-13.80796593,19.67189993,17.916825,10.870871,31.020849,2
274.6572669,-13.80774881,19.42288551,17.661398,10.870871,30.771835,2
274.7097521,-13.8076007,18.96301538,17.144285,10.870871,30.311964,2
274.6347396,-13.80628875,19.74455969,18.010909,10.870871,31.093509,2
274.6597116,-13.80612104,19.82962447,18.083096,10.870871,31.178574,2
274.6267832,-13.80545294,18.33148381,16.40808,10.870871,29.680433,2
274.7382638,-13.80464153,19.433017,17.659811,10.870871,30.781966,2
274.6283788,-13.80426713,19.66803477,17.928349,10.870871,31.016984,2
274.7022775,-13.80404037,18.49797826,16.600186,10.870871,29.846927,2
274.6658893,-13.80379125,14.8712021,13.782427,10.870871,26.220151,2
274.7309745,-13.80307181,18.84058945,16.964749,10.870871,30.189539,2
274.6816843,-13.80289184,18.55632165,16.658132,10.870871,29.905271,2
274.6257817,-13.80234666,19.64442984,17.894954,10.870871,30.993379,2
274.6480062,-13.79968251,18.82425799,16.968124,10.870871,30.173207,2
274.6497387,-13.79752689,18.92055809,17.049193,10.870871,30.269507,2
274.7311722,-13.79707991,19.81131527,18.06433,10.870871,31.160264,2
274.6730642,-13.79688922,19.1652151,17.366178,10.870871,30.514164,2
274.6655513,-13.79669454,14.98041573,13.886499,10.870871,26.329365,2
274.6265147,-13.79660559,18.97880635,17.144933,10.870871,30.327755,2
274.732898,-13.79647754,20.16202498,18.44906,10.870871,31.510974,2
274.6822497,-13.79584634,18.57461793,16.670758,10.870871,29.923567,2
274.7185699,-13.79525434,20.0279609,18.301943,10.870871,31.37691,2
274.7343119,-13.79296442,19.82764379,18.102006,10.870871,31.176593,2
274.72233,-13.79261999,19.30211856,17.525635,10.870871,30.651068,2
274.7051415,-13.79209513,18.92560446,17.071233,10.870871,30.274554,2
274.7214409,-13.79133457,19.41374097,17.638165,10.870871,30.76269,2
274.6635685,-13.79130159,19.5398273,17.790245,10.870871,30.888776,2
274.6745178,-13.78928916,14.76156334,13.685743,10.870871,26.110512,2
274.7163607,-13.78818436,19.29354153,17.491534,10.870871,30.642491,2
274.7210914,-13.86025545,18.32066847,16.400574,10.870871,29.669618,2
274.6493358,-13.78758378,19.83468593,18.073317,10.870871,31.183635,2
274.6653883,-13.78753376,19.56969249,17.799609,10.870871,30.918642,2
274.7153536,-13.78739695,19.42013185,17.630476,10.870871,30.769081,2
274.6638832,-13.78728829,14.6564838,13.573147,10.870871,26.005433,2
274.6780612,-13.78691177,19.54307997,17.773773,10.870871,30.892029,2
274.6772206,-13.78569856,19.90481451,18.163079,10.870871,31.253764,2
274.735394,-13.78423847,17.42500132,15.661493,10.870871,28.77395,2
274.6575265,-13.78277035,19.40897261,17.613266,10.870871,30.757922,2
274.6375238,-13.78074607,20.04864094,18.296438,10.990991,31.500893,2
