,RA,DEC,J,H,Av,R,Weight,in_field
89,274.6781804,-13.77736809,15.87445557,14.7848,3.4234234,20.8186,4,IN
90,274.6520403,-13.75690669,17.46980574,16.453589,3.5435435,22.517253,4,IN
91,274.6563635,-13.76753785,16.16912873,15.016608,3.5435435,21.216576,4,IN
92,274.6846989,-13.77804721,15.89889062,14.801699,3.5435435,20.946338,4,IN
93,274.6511589,-13.78633359,16.17516836,15.007026,3.6636637,21.325919,4,IN
94,274.6519337,-13.78567784,16.49609725,15.34038,3.6636637,21.646848,4,IN
95,274.6575411,-13.76454987,16.57266329,15.426893,3.6636637,21.723414,4,IN
96,274.6585126,-13.78098743,16.62826737,15.489299,3.6636637,21.779018,4,IN
97,274.6820076,-13.78586307,15.14918217,14.183472,3.6636637,20.299933,4,IN
98,274.6635576,-13.75539965,16.94350222,15.833134,3.7837838,22.197556,4,IN
99,274.6725969,-13.78563328,13.61845417,12.856433,3.7837838,18.872508,4,IN
100,274.6803773,-13.78019045,15.65602268,14.584455,3.7837838,20.910077,4,IN
101,274.685147,-13.77724728,15.65536788,14.584667,3.7837838,20.909422,4,IN
102,274.6639802,-13.75671053,16.00134256,14.861502,3.9039039,21.3587,4,IN
104,274.6930303,-13.78978036,15.68788047,14.610103,3.9039039,21.045238,4,IN
85,274.6573433,-13.75523537,16.15208023,15.012823,3.3033033,20.992921,4,IN
125,274.6743931,-13.78972993,13.83299888,12.998674,4.5045045,19.706873,4,IN
127,274.6903107,-13.7620897,16.57671502,15.339051,4.5045045,22.450589,4,IN
149,274.6523492,-13.75725411,15.83434063,14.648534,5.5855856,22.637944,4,IN
150,274.6539354,-13.77962717,16.88136235,15.522097,5.5855856,23.684966,4,IN
151,274.6588698,-13.77173439,15.46508853,14.341253,5.5855856,22.268692,4,IN
152,274.6617677,-13.75092357,17.18951081,15.856638,5.5855856,23.993114,4,IN
153,274.6673978,-13.78889552,15.18140776,14.109057,5.5855856,21.985011,4,IN
154,274.6726691,-13.77576098,15.47855508,14.357725,5.5855856,22.282159,4,IN
155,274.6759415,-13.77061,15.19299274,14.116239,5.5855856,21.996596,4,IN
156,274.6663391,-13.79749326,15.3629952,14.260866,5.7057057,22.269902,4,IN
157,274.6735631,-13.78685598,15.08153423,14.012677,5.7057057,21.988441,4,IN
158,274.6717966,-13.79656923,14.39952664,13.410042,5.8258258,21.409737,4,IN
159,274.6766414,-13.79308868,15.25423103,14.156938,5.8258258,22.264441,4,IN
160,274.6941609,-13.79600636,14.26724619,13.284129,5.8258258,21.277456,4,IN
161,274.6557012,-13.75314311,16.01960691,14.76847,5.9459459,23.133121,4,IN
162,274.6709309,-13.79182267,15.59855875,14.436237,5.9459459,22.712072,4,IN
163,274.6965909,-13.77632626,15.87517056,14.654306,5.9459459,22.988684,4,IN
164,274.6551488,-13.79081031,13.8310308,12.882668,6.0660661,21.047848,4,IN
165,274.6584865,-13.7740193,15.32183586,14.200685,6.0660661,22.538653,4,IN
148,274.6674005,-13.79902314,15.2847477,14.186903,5.4654655,21.985048,4,IN
126,274.6866198,-13.77402567,14.60533313,13.681637,4.5045045,20.479207,4,IN
147,274.662368,-13.78711309,15.37507724,14.277843,5.4654655,22.075378,4,IN
145,274.6860313,-13.7664367,15.6207202,14.484964,5.3453453,22.217717,4,IN
128,274.6906592,-13.76705034,15.86378147,14.720989,4.5045045,21.737655,4,IN
129,274.6929908,-13.79929097,15.77719155,14.655349,4.5045045,21.651065,4,IN
130,274.654686,-13.78067699,16.05897667,14.868195,4.6246246,22.036154,4,IN
131,274.6854496,-13.78973983,15.57880526,14.487747,4.6246246,21.555983,4,IN
132,274.7005171,-13.7705415,16.45241786,15.18257,4.6246246,22.429595,4,IN
133,274.6537033,-13.78791948,14.97224106,13.977582,4.8648649,21.156025,4,IN
134,274.6548869,-13.76961403,15.71369827,14.582731,4.8648649,21.897482,4,IN
135,274.6738085,-13.75214462,14.92525042,13.933257,4.8648649,21.109034,4,IN
136,274.6974481,-13.78436129,15.42199342,14.347843,4.8648649,21.605777,4,IN
137,274.6691752,-13.78751455,14.9626886,13.960937,4.984985,21.249776,4,IN
138,274.6516247,-13.76746521,15.87002413,14.694504,5.1051051,22.260415,4,IN
139,274.6777672,-13.77860834,15.07175413,14.041442,5.1051051,21.462145,4,IN
140,274.6877058,-13.78885901,16.09034456,14.873235,5.1051051,22.480735,4,IN
141,274.6524531,-13.75899229,13.30128655,12.779971,5.2252252,19.79498,4,IN
142,274.6700393,-13.75035069,15.89852063,14.721512,5.2252252,22.392214,4,IN
143,274.677084,-13.78828267,14.1965125,13.269428,5.2252252,20.690206,4,IN
144,274.667651,-13.75670472,15.48660479,14.369713,5.3453453,22.083602,4,IN
146,274.6507548,-13.76832597,15.79626463,14.620244,5.4654655,22.496565,4,IN
84,274.6950858,-13.77592485,16.90503827,15.87799,3.1831832,21.642576,4,IN
83,274.682083,-13.78865336,16.3025915,15.208343,3.1831832,21.040129,4,IN
82,274.677393,-13.75579285,17.35436688,16.361367,3.1831832,22.091904,4,IN
22,274.6771508,-13.79313136,15.02568432,13.792208,8.4684685,24.308567,4,IN
23,274.668632,-13.78840423,13.90785236,13.029464,8.5885886,23.294039,4,IN
24,274.6703219,-13.77664083,13.82705369,12.771891,8.7087087,23.316543,4,IN
25,274.6662369,-13.79100356,18.54964965,16.901504,8.9489489,28.245746,4,IN
26,274.6908568,-13.79936685,16.01688094,14.618473,8.9489489,25.712977,4,IN
27,274.6799465,-13.77759253,14.18811974,13.218517,9.4294294,24.297429,4,IN
28,274.6909848,-13.79281956,15.11368614,13.742433,10.03003,25.739512,4,IN
29,274.6655536,-13.7643539,13.67357863,12.62863,10.870871,25.022528,4,IN
30,274.667721,-13.76556987,14.60695163,13.433395,11.231231,26.265811,4,IN
31,274.6689294,-13.77204579,15.71697491,14.177899,11.471471,27.582441,4,IN
32,274.6945299,-13.78252068,16.27848489,14.665379,11.591592,28.247254,4,IN
33,274.6550898,-13.78907158,14.66181009,13.361851,11.711712,26.733882,4,IN
34,274.6952598,-13.77406177,16.36052751,14.663176,12.672673,29.259026,4,IN
35,274.6570329,-13.76908856,15.36334001,14.03825,12.912913,28.468445,4,IN
36,274.6767022,-13.76973098,14.77598014,13.497864,12.912913,27.881085,4,IN
37,274.6849211,-13.77232101,15.25892365,13.931598,12.912913,28.364029,4,IN
38,274.6825527,-13.75690305,15.82282256,14.382806,14.234234,30.064264,4,IN
21,274.660621,-13.76136054,15.35695201,14.07413,8.3483483,24.536532,4,IN
39,274.6821067,-13.76898139,14.34949842,12.937267,14.474474,28.797547,4,IN
20,274.6554292,-13.76583966,14.35959101,13.192504,8.1081081,23.332564,4,IN
18,274.6597528,-13.79266683,14.91687864,13.724213,7.7477477,23.579942,4,IN
1,274.6713822,-13.75795206,15.66421037,14.805153,0.9009009,18.438985,4,IN
2,274.6672712,-13.78400242,15.88718743,15.015254,1.021021,18.765266,4,IN
3,274.655734,-13.79252075,16.48288913,15.63222,1.5015015,19.77418,4,IN
4,274.6865775,-13.77597078,16.01711403,15.05792,1.7417417,19.515012,4,IN
5,274.6778566,-13.79812379,16.7220068,15.866256,1.8618619,20.323208,4,IN
6,274.6723216,-13.78891471,17.35907787,16.468793,2.4624625,21.476796,4,IN
7,274.6883749,-13.77424056,16.96524009,15.962963,3.1831832,21.702778,4,IN
8,274.6652617,-13.78969385,16.67845566,15.600342,3.3033033,21.519297,4,IN
9,274.6525694,-13.75182735,16.62974969,15.452383,3.9039039,21.987107,4,IN
10,274.6894845,-13.79924595,16.71157947,15.520852,4.1441441,22.275543,4,IN
11,274.6609504,-13.77941893,13.67912298,12.827741,4.984985,19.96621,4,IN
12,274.6892076,-13.79623434,15.63169781,14.493314,5.3453453,22.228695,4,IN
13,274.6712559,-13.79701704,16.30115591,15.022602,5.4654655,23.001456,4,IN
14,274.6779088,-13.79171413,13.88316239,12.908815,6.3063063,21.306586,4,IN
15,274.6672263,-13.77858008,14.19052126,13.13337,6.9069069,22.130461,4,IN
16,274.6952217,-13.75574034,16.54577839,15.155676,6.9069069,24.485718,4,IN
17,274.6938628,-13.75295135,13.46529344,12.579437,7.5075075,21.92175,4,IN
19,274.6615081,-13.79489763,18.38743501,16.898207,7.7477477,27.050498,4,IN
40,274.6791997,-13.78759003,15.51611001,13.852756,14.594595,30.067462,4,IN
41,274.6911425,-13.75355706,17.85102832,15.625931,17.477477,34.881659,4,IN
42,274.6880482,-13.78990904,12.60130742,12.606854,-6.0660661,9.3844905,4,IN
65,274.6812173,-13.76583298,16.15705494,15.098544,2.8228228,20.584683,4,IN
66,274.6842202,-13.79713488,15.74355419,14.7081,2.8228228,20.171182,4,IN
67,274.6567337,-13.76751379,16.27797552,15.204001,2.9429429,20.808906,4,IN
68,274.6871538,-13.77525578,15.59790403,14.584773,2.9429429,20.128835,4,IN
69,274.6942396,-13.79079256,15.59638033,14.58873,2.9429429,20.127311,4,IN
70,274.6585178,-13.75505992,16.61882628,15.572766,3.0630631,21.253061,4,IN
71,274.6596599,-13.77023354,17.33879736,16.398067,3.0630631,21.973032,4,IN
72,274.66054,-13.78864116,16.21543126,15.11571,3.0630631,20.849666,4,IN
73,274.6609689,-13.7912784,16.54473361,15.4686,3.0630631,21.178968,4,IN
74,274.6622891,-13.78387342,16.56586002,15.502886,3.0630631,21.200094,4,IN
75,274.6676128,-13.79115625,16.0736064,14.960218,3.0630631,20.707841,4,IN
76,274.6743911,-13.78836484,16.41157322,15.323835,3.0630631,21.045807,4,IN
77,274.6816964,-13.77390481,16.84803811,15.807345,3.0630631,21.482272,4,IN
78,274.6954575,-13.78922704,15.68198679,14.650532,3.0630631,20.316221,4,IN
79,274.6502663,-13.79726677,15.84078239,14.776828,3.1831832,20.57832,4,IN
80,274.6642279,-13.79505546,17.23757859,16.24188,3.1831832,21.975116,4,IN
81,274.6763117,-13.77285815,16.05966403,14.943791,3.1831832,20.797202,4,IN
64,274.6801997,-13.79339222,15.46555341,14.477704,2.8228228,19.893181,4,IN
63,274.6722868,-13.78810266,16.02819186,14.96019,2.8228228,20.45582,4,IN
62,274.6703381,-13.75622408,16.15949445,15.077212,2.8228228,20.587122,4,IN
61,274.6682001,-13.7635998,16.14593503,15.063394,2.8228228,20.573563,4,IN
43,274.6856721,-13.79931611,15.24509759,14.444985,0.06006006,17.296749,4,IN
44,274.6746722,-13.7754032,14.77779141,14.001558,1.3813814,17.965779,4,IN
45,274.6863343,-13.78151097,17.02805859,16.268089,1.3813814,20.216047,4,IN
46,274.6566449,-13.78547982,16.47657893,15.571808,1.7417417,19.974477,4,IN
47,274.6743821,-13.78314179,16.84005902,15.994472,1.8618619,20.44126,4,IN
48,274.6817436,-13.79807441,15.77422437,14.777196,1.981982,19.478729,4,IN
49,274.6789542,-13.78823809,16.12556583,15.148592,2.1021021,19.933374,4,IN
50,274.6543144,-13.7919149,16.61340298,15.664904,2.2222222,20.524514,4,IN
166,274.6795635,-13.76832749,15.13578236,14.044976,6.0660661,22.352599,4,IN
51,274.6518752,-13.79963387,14.31545144,13.573506,2.2222222,18.226563,4,IN
53,274.6744279,-13.79687967,15.35784075,14.415694,2.4624625,19.475558,4,IN
54,274.6753569,-13.7802866,15.92746569,14.891562,2.4624625,20.045183,4,IN
55,274.6788013,-13.76067381,16.38153065,15.382842,2.4624625,20.499248,4,IN
56,274.6585784,-13.79121887,16.18001363,15.148379,2.5825826,20.401035,4,IN
57,274.6619112,-13.79748525,15.57400714,14.587937,2.5825826,19.795028,4,IN
58,274.6923283,-13.77520241,15.48655402,14.512902,2.5825826,19.707575,4,IN
59,274.6644485,-13.75880903,15.96147655,14.88107,2.8228228,20.389104,4,IN
60,274.6682135,-13.75922826,15.95303277,14.873489,2.8228228,20.38066,4,IN
52,274.6675955,-13.79476544,15.7782299,14.772841,2.2222222,19.689341,4,IN
167,274.6717166,-13.76996656,15.73849167,14.534083,6.1861862,23.058612,4,IN
168,274.6820327,-13.79970091,14.62660335,13.584971,6.1861862,21.946724,4,IN
169,274.6930921,-13.79256717,15.43675591,14.291035,6.1861862,22.756876,4,IN
276,274.6795977,-13.7659566,15.16552821,14.052117,11.111111,26.721084,4,IN
277,274.6742057,-13.75376208,15.07778553,13.929358,11.231231,26.736645,4,IN
278,274.6794242,-13.76018616,15.07771262,13.943654,11.231231,26.736572,4,IN
279,274.6947773,-13.77685606,14.66433739,13.50809,11.231231,26.323196,4,IN
280,274.6711743,-13.77339501,15.03923983,13.900291,11.471471,26.904705,4,IN
281,274.6728561,-13.76491737,14.13060318,13.018782,11.471471,25.996069,4,IN
282,274.6632722,-13.77304994,15.18177765,14.012645,11.591592,27.150547,4,IN
283,274.6744082,-13.75452821,15.27897575,14.109305,11.591592,27.247745,4,IN
284,274.6789247,-13.7689786,14.98410354,13.801594,11.591592,26.952872,4,IN
285,274.6910324,-13.79616975,14.39524043,13.255323,11.591592,26.364009,4,IN
286,274.657584,-13.7659508,15.26659461,14.071756,11.711712,27.338667,4,IN
287,274.6592621,-13.75431178,15.34425505,14.169946,11.711712,27.416327,4,IN
288,274.6656789,-13.75563353,15.00393409,13.841044,11.711712,27.076006,4,IN
289,274.6513769,-13.79776651,15.34664587,14.149833,11.831832,27.522021,4,IN
290,274.6616584,-13.77310583,15.05364791,13.83935,11.831832,27.229023,4,IN
291,274.6637644,-13.77603592,15.02370906,13.834277,11.831832,27.199085,4,IN
292,274.6685876,-13.7558506,15.27207347,14.069376,11.831832,27.447449,4,IN
275,274.6749371,-13.76710966,14.43668068,13.339309,11.111111,25.992236,4,IN
293,274.677894,-13.76772331,14.75056304,13.50362,11.831832,26.925939,4,IN
274,274.667444,-13.76582004,14.58158727,13.426175,11.111111,26.137143,4,IN
272,274.6845674,-13.78232856,15.03570983,13.919038,10.870871,26.384659,4,IN
255,274.6648106,-13.77451571,14.81316541,13.738484,10.510511,25.852205,4,IN
256,274.6762074,-13.770963,14.54988326,13.504098,10.510511,25.588922,4,IN
257,274.6792039,-13.75771511,13.99781286,12.96713,10.510511,25.036852,4,IN
258,274.6630716,-13.77403851,17.14334654,15.448026,10.630631,28.285689,4,IN
259,274.6706722,-13.78715956,14.92518389,13.851746,10.630631,26.067526,4,IN
260,274.6741903,-13.79143009,14.5413508,13.436515,10.630631,25.683693,4,IN
261,274.6912118,-13.77305048,14.84736098,13.765635,10.630631,25.989703,4,IN
262,274.6554173,-13.77659799,14.81338002,13.718365,10.750751,26.059026,4,IN
263,274.6561741,-13.79880888,14.52247718,13.466221,10.750751,25.768123,4,IN
264,274.6638089,-13.78904077,14.83603025,13.759027,10.750751,26.081676,4,IN
265,274.6667055,-13.75378725,14.92817595,13.821759,10.750751,26.173822,4,IN
266,274.6730248,-13.76874021,14.73788893,13.650138,10.750751,25.983535,4,IN
267,274.6855575,-13.7783766,15.00757158,13.906696,10.750751,26.253217,4,IN
268,274.6972839,-13.77473854,16.51932698,14.929708,10.750751,27.764973,4,IN
269,274.6638832,-13.78728829,14.65648489,13.573148,10.870871,26.005434,4,IN
270,274.6655513,-13.79669454,14.98041679,13.8865,10.870871,26.329366,4,IN
271,274.672234,-13.76245682,13.73382123,12.677601,10.870871,25.08277,4,IN
273,274.6588478,-13.77600918,15.02308681,13.896038,10.990991,26.475339,4,IN
294,274.6978922,-13.76451171,15.35976892,14.168812,11.831832,27.535144,4,IN
295,274.6790304,-13.76348737,14.75467858,13.568505,11.951952,27.033357,4,IN
296,274.6502178,-13.75674897,14.80013829,13.608801,12.072072,27.18212,4,IN
319,274.686249,-13.7657158,18.14018462,15.975723,16.156156,34.034479,4,IN
320,274.6690994,-13.77863433,17.47822449,15.34851,16.756757,33.889036,4,IN
321,274.6999594,-13.7871422,16.33923393,14.433278,17.597598,33.473168,4,IN
322,274.6878093,-13.77101659,15.64930146,13.854753,17.837838,32.989842,4,IN
323,274.6880482,-13.78990904,12.60130623,12.606852,-6.0660661,9.3844893,4,IN
324,274.6678159,-13.75494397,14.13414752,13.828565,-4.5045045,12.260274,4,IN
325,274.6789098,-13.78097527,15.77120681,15.484737,-3.0630631,15.136973,4,IN
326,274.6527176,-13.79219884,15.76882114,15.409824,-2.7027027,15.444497,4,IN
327,274.6920879,-13.79800845,15.79359059,15.353618,-1.8618619,16.192389,4,IN
328,274.665121,-13.77811862,14.68582736,14.078379,-1.6216216,15.291233,4,IN
329,274.6529044,-13.79290563,15.20021177,14.636396,-1.6216216,15.805617,4,IN
330,274.6751264,-13.78719133,13.27080681,12.926044,-1.6216216,13.876212,4,IN
331,274.6779874,-13.78187032,17.01620423,16.554797,-1.2612613,17.93152,4,IN
332,274.6849631,-13.77673588,15.09632256,14.445588,-1.2612613,16.011638,4,IN
333,274.6973349,-13.76861011,15.30426758,14.683188,-1.2612613,16.219583,4,IN
334,274.6755083,-13.78051826,16.97300825,16.516736,-1.1411411,17.991627,4,IN
335,274.6673503,-13.77828056,15.11135807,14.473346,-1.1411411,16.129977,4,IN
318,274.6936751,-13.76333282,17.90822849,15.815467,15.555556,33.286006,4,IN
317,274.6700919,-13.79117017,15.59233809,14.004361,14.954955,30.4536,4,IN
316,274.6938041,-13.76165439,15.54437724,13.912733,14.834835,30.302335,4,IN
315,274.6650098,-13.77152124,15.31626116,13.84039,14.834835,30.074219,4,IN
297,274.700231,-13.77653066,15.41608361,14.202514,12.072072,27.798066,4,IN
298,274.6582196,-13.77418518,15.22708093,13.980178,12.192192,27.712366,4,IN
299,274.6654949,-13.75593731,14.8344998,13.515454,12.312312,27.423089,4,IN
300,274.6719426,-13.77727854,14.43860451,13.229012,12.312312,27.027193,4,IN
301,274.6801468,-13.77075649,15.51134478,14.273913,12.312312,28.099934,4,IN
302,274.6686821,-13.75627041,15.54556553,14.290804,12.432432,28.237458,4,IN
303,274.6758738,-13.77345009,15.11173346,13.815616,12.552553,27.906929,4,IN
304,274.6773591,-13.75816267,15.27699457,14.008307,12.672673,28.175493,4,IN
254,274.6902233,-13.78248271,14.33897687,13.248079,10.39039,25.274713,4,IN
305,274.6897394,-13.76497083,14.19343184,12.961739,12.672673,27.091931,4,IN
307,274.6998008,-13.75550253,14.01306389,12.74774,12.792793,27.014866,4,IN
308,274.6892474,-13.75853645,15.69196634,14.401616,12.912913,28.797072,4,IN
309,274.6621755,-13.78215245,15.58060322,14.237187,13.033033,28.789012,4,IN
310,274.6622487,-13.78138882,15.11372715,13.751016,13.033033,28.322136,4,IN
311,274.6879687,-13.78738026,15.39038527,14.055078,13.033033,28.598794,4,IN
312,274.6886584,-13.77104418,15.27245564,13.966599,13.033033,28.480864,4,IN
313,274.6770311,-13.77413751,15.13136594,13.742149,13.873874,29.062898,4,IN
314,274.6656954,-13.766401,15.47418703,14.068517,14.114114,29.612325,4,IN
306,274.6918378,-13.79170579,14.04701864,12.821838,12.792793,27.048821,4,IN
674,274.661791,-13.77748702,16.20917738,15.085386,3.3033033,21.050018,4,IN
253,274.6894051,-13.78616501,14.41464778,13.402048,10.39039,25.350384,4,IN
251,274.6823319,-13.79464998,14.53378708,13.464439,10.39039,25.469523,4,IN
191,274.6524015,-13.79156319,14.15868902,13.114595,6.7867868,21.995326,4,IN
192,274.6514784,-13.77019858,14.70969267,13.61323,6.9069069,22.649633,4,IN
193,274.6690809,-13.7823909,16.04493891,14.74366,6.9069069,23.984879,4,IN
194,274.6710978,-13.75654193,15.43070697,14.231671,6.9069069,23.370647,4,IN
195,274.6734561,-13.76930039,15.27395411,14.099927,6.9069069,23.213894,4,IN
196,274.6734974,-13.79211522,14.71658857,13.626545,6.9069069,22.656529,4,IN
197,274.6772383,-13.78764475,15.11937297,13.971735,6.9069069,23.059313,4,IN
198,274.6823309,-13.79895475,15.15447029,13.988536,7.1471471,23.301017,4,IN
199,274.6751773,-13.76444842,15.65932604,14.397273,7.2672673,23.909176,4,IN
200,274.6763878,-13.7911301,15.60190249,14.355765,7.2672673,23.851752,4,IN
201,274.6533268,-13.78931368,14.80016382,13.661836,7.3873874,23.153317,4,IN
202,274.6707082,-13.77253148,14.22587594,13.116966,7.6276276,22.785636,4,IN
203,274.6746851,-13.76198195,14.86575421,13.702635,7.6276276,23.425514,4,IN
204,274.6771547,-13.75054081,14.78437755,13.638919,7.6276276,23.344137,4,IN
205,274.6865086,-13.79465734,15.14764252,13.945698,7.6276276,23.707402,4,IN
206,274.6684431,-13.75151478,14.81950148,13.638628,7.7477477,23.482565,4,IN
207,274.674687,-13.775166,14.76196443,13.588663,7.7477477,23.425028,4,IN
190,274.6999798,-13.76778471,15.77742863,14.538109,6.6666667,23.510762,4,IN
208,274.6785205,-13.75000237,15.73327355,14.44435,7.7477477,24.396337,4,IN
189,274.6886413,-13.76124773,15.13691281,14.002217,6.6666667,22.870246,4,IN
187,274.6524508,-13.79789847,14.94893496,13.835991,6.6666667,22.682268,4,IN
170,274.6952855,-13.76988128,16.65316517,15.288997,6.1861862,23.973285,4,IN
171,274.6976229,-13.76475458,15.73704966,14.530031,6.1861862,23.05717,4,IN
172,274.6605213,-13.78631139,15.34168906,14.195245,6.3063063,22.765113,4,IN
173,274.6638725,-13.78178413,14.23378262,13.229193,6.3063063,21.657206,4,IN
174,274.6745022,-13.77776474,15.825196,14.599695,6.3063063,23.24862,4,IN
175,274.6804185,-13.79638376,14.40053719,13.3778,6.3063063,21.823961,4,IN
176,274.6805069,-13.78438332,14.6634423,13.601583,6.3063063,22.086866,4,IN
177,274.6949204,-13.7745679,15.69330172,14.484901,6.3063063,23.116725,4,IN
178,274.6514383,-13.76861576,15.43126452,14.263667,6.4264264,22.957991,4,IN
179,274.6608815,-13.75110322,14.79469721,13.712047,6.4264264,22.321424,4,IN
180,274.6608815,-13.75110322,14.79469721,13.712047,6.4264264,22.321424,4,IN
181,274.6795964,-13.75357492,15.56271326,14.377788,6.4264264,23.08944,4,IN
182,274.6572309,-13.75925623,15.46285818,14.286563,6.5465465,23.092888,4,IN
183,274.6616759,-13.76206847,15.09549021,13.976076,6.5465465,22.72552,4,IN
