source_id,ra_Gaia,dec_Gaia,g,bp_rp,phot_variable_flag,Star_Id,RA_HST,Dec_HST,RA_toGaia,Dec_toGaia,F125W,eF125W,F139M,eF139M,F160W,eF160W,J,eJ,H,eH,Ks,eKs,inMUSE,membership,Weight
,,,,,,27992,251.7754183,-45.84836728,251.7754006,-45.8483683,17.8733,0.053,17.1716,0.059,16.6497,0.068,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,4692,251.7501583,-45.84936908,251.7501327,-45.8493752,17.8733,0.036,16.9686,0.037,16.2907,0.038,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,28001,251.7750952,-45.85090206,251.7750753,-45.8509038,17.8843,0.071,17.3856,0.085,17.0697,0.09,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45389,251.7653134,-45.84175076,251.7652984,-45.8417521,17.8853,0.067,17.5746,0.1,16.8237,0.056,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,6970,251.7494666,-45.84128192,251.7494474,-45.8412861,17.8863,0.047,17.4026,0.046,17.0607,0.051,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,5358,251.7528008,-45.84898859,251.7527762,-45.8489941,17.8863,0.054,16.9696,0.044,16.2707,0.043,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10101,251.7497211,-45.84799215,251.7496965,-45.847998,17.8873,0.037,17.3276,0.061,16.9527,0.063,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45396,251.7638608,-45.84186037,251.7638452,-45.841862,17.8913,0.045,17.7296,0.079,18.2617,0.185,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,16155,251.763171,-45.8498664,251.7631486,-45.8498702,17.9183,0.11,17.3146,0.212,16.8377,0.202,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45413,251.7593082,-45.84118088,251.759292,-45.8411832,17.9203,0.049,17.4796,0.047,17.1477,0.04,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22314,251.7641432,-45.85790476,251.7641145,-45.8579104,17.9213,0.067,17.4706,0.075,17.1417,0.088,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45414,251.7592621,-45.84237752,251.7592448,-45.8423801,17.9213,0.035,17.1636,0.054,16.6797,0.048,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,747,251.7461578,-45.8518846,251.746129,-45.8518921,17.9223,0.09,17.3416,0.067,16.8287,0.072,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,19377,251.765981,-45.85650819,251.7659539,-45.8565131,17.9223,0.176,17.0986,0.211,16.4737,0.153,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,14595,251.7581617,-45.85036994,251.7581375,-45.8503748,17.9243,0.191,17.0726,0.205,16.0207,0.086,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45415,251.7588944,-45.8446768,251.7588751,-45.8446801,17.9253,0.078,17.4886,0.074,17.1627,0.082,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,12871,251.7462827,-45.84081405,251.746263,-45.8408187,17.9273,0.14,17.4946,0.203,17.1297,0.235,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22287,251.753081,-45.85883428,251.7530484,-45.8588422,17.9293,0.061,17.4556,0.062,17.0907,0.057,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10931,251.7509434,-45.84374447,251.7509226,-45.843749,17.9333,0.107,17.8656,0.133,16.5577,0.124,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22167,251.7734206,-45.86071319,251.7733922,-45.8607177,17.9373,0.055,17.3436,0.045,16.9337,0.046,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45429,251.7490971,-45.83919548,251.7490796,-45.8391992,17.9513,0.19,17.3356,0.208,16.9247,0.187,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,19399,251.7635223,-45.85603859,251.7634949,-45.8560438,17.9653,0.048,17.2686,0.049,16.7297,0.065,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,6748,251.7469405,-45.84275823,251.7469194,-45.8427633,17.9783,0.035,17.3576,0.048,16.8337,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,28070,251.768969,-45.84732741,251.7689503,-45.8473294,17.9863,0.05,17.0846,0.069,16.7937,0.094,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,18758,251.7631743,-45.86400073,251.7631402,-45.8640081,17.9923,0.036,17.5766,0.049,17.2317,0.048,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,1392,251.7513225,-45.85147352,251.7512955,-45.8514799,17.9993,0.068,17.5626,0.052,17.2397,0.054,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45480,251.7655589,-45.83880475,251.7655463,-45.8388053,18.0143,0.036,17.3226,0.049,16.7637,0.045,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,18960,251.767742,-45.86250838,251.7677105,-45.8625145,18.0213,0.054,16.9476,0.051,16.0117,0.059,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,5845,251.7513283,-45.84832915,251.7513038,-45.8483348,18.0323,0.087,17.5896,0.083,17.2447,0.075,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,4658,251.7482932,-45.84939023,251.7482671,-45.8493967,18.0363,0.052,17.3196,0.041,16.7717,0.05,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,18763,251.759458,-45.86408924,251.7594228,-45.8640973,18.0363,0.057,17.3806,0.046,16.8647,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22469,251.7586221,-45.85172096,251.7585969,-45.851726,18.0393,0.139,17.3636,0.139,16.8657,0.133,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45497,251.7625729,-45.84465247,251.7625546,-45.844655,18.0403,0.129,17.3996,0.119,16.7107,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,15258,251.7564763,-45.85015184,251.7564518,-45.8501569,18.0733,0.054,17.3486,0.06,16.9307,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22280,251.7687911,-45.85896917,251.7687628,-45.8589742,18.1003,0.032,17.1166,0.043,16.2867,0.041,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45540,251.7571762,-45.83831439,251.7571617,-45.8383164,18.1023,0.066,17.4226,0.048,16.8997,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10620,251.7540572,-45.84531587,251.754036,-45.8453202,18.1103,0.074,17.6456,0.082,17.3437,0.081,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,12841,251.7482653,-45.84398627,251.7482436,-45.8439914,18.1103,0.037,17.5916,0.041,17.1707,0.041,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,14501,251.7480979,-45.85087067,251.7480705,-45.8508775,18.1213,0.035,17.4656,0.04,17.0177,0.051,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,22156,251.7688651,-45.86078494,251.7688353,-45.8607904,18.1323,0.068,17.0546,0.061,16.1207,0.059,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,16146,251.7641036,-45.85209154,251.7640797,-45.8520957,18.1493,0.062,17.4486,0.067,16.9027,0.065,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,12830,251.7593429,-45.84529229,251.7593232,-45.8452956,18.1553,0.15,17.6936,0.157,17.8847,0.128,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45584,251.7631163,-45.84375617,251.763099,-45.8437584,18.1793,0.083,17.7046,0.136,17.3927,0.137,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,28178,251.7696191,-45.85228102,251.7695965,-45.8522842,18.1813,0.1,17.7506,0.186,16.7147,0.105,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,3514,251.7475519,-45.8500347,251.747525,-45.8500415,18.1983,0.048,17.4286,0.042,16.8917,0.035,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,1094,251.7531614,-45.84271347,251.7531421,-45.8427173,18.2093,0.05,17.5986,0.074,17.1917,0.048,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45614,251.7587314,-45.84096673,251.7587152,-45.8409691,18.2193,0.061,17.5146,0.053,16.9477,0.054,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10592,251.7516831,-45.84553174,251.751661,-45.8455366,18.2373,0.031,17.5506,0.035,17.0517,0.036,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,19556,251.754603,-45.8512117,251.7545771,-45.8512174,18.2373,0.063,18.0166,0.06,17.6567,0.06,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45631,251.7609929,-45.83819732,251.7609795,-45.8381986,18.2393,0.057,17.5626,0.047,17.0217,0.058,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10569,251.7498724,-45.8456883,251.7498498,-45.8456935,18.2813,0.043,17.6146,0.054,16.8967,0.05,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,5928,251.7547436,-45.84784323,251.7547205,-45.8478481,18.2843,0.048,18.0116,0.046,17.6917,0.062,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45662,251.7533194,-45.84133864,251.7533013,-45.8413421,18.2963,0.063,17.7266,0.061,17.1667,0.059,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,19507,251.7563666,-45.8532562,251.7563395,-45.8532621,18.3103,0.078,17.6276,0.067,17.1047,0.063,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45675,251.7594306,-45.84323688,251.7594126,-45.8432397,18.3253,0.048,17.6546,0.055,17.1147,0.053,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45678,251.7580364,-45.83875472,251.7580217,-45.8387567,18.3323,0.059,17.6846,0.065,17.2047,0.051,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,45682,251.7601188,-45.83750892,251.7601057,-45.8375102,18.3383,0.079,17.7986,0.082,17.0777,0.074,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,15029,251.7483337,-45.85253628,251.7483049,-45.8525435,18.3583,0.054,17.7076,0.044,17.1037,0.049,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,19567,251.755046,-45.84998878,251.7550212,-45.8499941,18.3683,0.069,17.6096,0.045,17.1407,0.064,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,3957,251.7549092,-45.84576802,251.7548879,-45.8457723,18.3803,0.045,17.7986,0.062,17.6377,0.056,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,10414,251.7526514,-45.84638399,251.752629,-45.8463889,18.3873,0.052,17.8066,0.057,17.2797,0.055,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,6474,251.7512434,-45.8446049,251.751222,-45.8446096,18.4743,0.033,17.7796,0.054,17.2267,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,1,0,5
,,,,,,43317,251.7769706,-45.83866783,251.7769614,-45.8386662,14.5813,0.05,14.1106,0.052,13.8297,0.048,14.383999,0.079,13.411999,0.045,13.038,0.056,1,0,5
,,,,,,22466,251.7628357,-45.85181782,251.7628116,-45.8518221,14.6013,0.041,13.8446,0.051,13.3147,0.046,14.815999,0.014999,12.782999,0.014,11.975,0.019999,1,0,5
,,,,,,26919,251.7757008,-45.85689479,251.7756762,-45.8568979,14.9273,0.038,13.8636,0.036,12.9387,0.052,15.093,0.037999,12.373999,0.013,11.159,0.018999,1,0,5
,,,,,,26920,251.7740358,-45.84477138,251.7740207,-45.8447718,14.9323,0.038,14.4066,0.053,14.0257,0.041,14.102999,0.108,12.890999,0.097999,12.204,0.146999,1,0,5
,,,,,,4664,251.748731,-45.85110878,251.7487035,-45.8511156,15.0093,0.04,14.0396,0.038,13.1867,0.044,14.982,0.025,12.579999,0.037,11.592,0.039999,1,0,5
,,,,,,26946,251.7818925,-45.84583724,251.7818787,-45.8458364,15.1153,0.039,14.3836,0.037,14.0637,0.096,15.217,0.013,13.317,0.008999,12.72,0.014,1,0,5
,,,,,,44474,251.7595471,-45.84028375,251.7595316,-45.8402858,15.1553,0.03,14.6046,0.043,14.3707,0.037,14.147,0.075999,13.279999,0.057,12.871999,0.107,1,0,5
,,,,,,26960,251.7784105,-45.85440181,251.7783886,-45.8544038,15.2173,0.067,14.5436,0.061,14.1677,0.047,15.385999,0.016,13.762,0.007,13.012999,0.017,1,0,5
,,,,,,7247,251.7659363,-45.83909104,251.7659236,-45.8390916,15.2573,0.126,14.9326,0.127,14.5457,0.135,14.831999,0.021999,13.788999,0.027,13.281999,0.039999,1,0,5
,,,,,,3936,251.7502999,-45.84979611,251.7502739,-45.8498023,15.2673,0.035,14.3966,0.064,13.5457,0.047,15.375,0.014,12.925999,0.010999,11.84,0.013,1,0,5
,,,,,,19209,251.7768313,-45.85985329,251.7768045,-45.859857,15.4033,0.049,14.7316,0.049,14.2807,0.055,15.498999,0.014999,14.078,0.010999,13.364,0.014999,1,0,5
,,,,,,19032,251.776637,-45.86172722,251.7766086,-45.8617314,15.4723,0.03,14.8606,0.037,14.3747,0.056,15.152999,0.068,13.746999,0.050999,12.998,0.089,1,0,5
,,,,,,27011,251.7819076,-45.84658519,251.7818932,-45.8465846,15.5073,0.039,14.8256,0.059,14.4887,0.057,15.595999,0.020999,14.171999,0.017,13.571999,0.026,1,0,5
,,,,,,27016,251.7751595,-45.85331195,251.7751376,-45.8533143,15.5203,0.066,14.8816,0.058,14.5267,0.058,15.078,0.078,13.637,0.063,12.782999,0.104,1,0,5
,,,,,,27030,251.7815632,-45.84481919,251.7815502,-45.8448182,15.6043,0.05,15.0676,0.051,14.7367,0.056,15.545999,0.032,14.211999,0.032999,13.942999,0.027,1,0,5
,,,,,,27041,251.770409,-45.84728498,251.7703908,-45.8472867,15.6393,0.043,14.6446,0.051,13.8877,0.041,15.168,0.07,13.262,0.028,12.289999,0.035999,1,0,5
,,,,,,19527,251.7550366,-45.85236469,251.7550099,-45.8523706,15.7453,0.03,15.1276,0.043,14.7687,0.044,15.847,0.025,14.543999,0.020999,13.883,0.028999,1,0,5
,,,,,,19530,251.7562427,-45.8523398,251.7562163,-45.8523455,15.8153,0.026,15.1956,0.054,14.8487,0.055,16.084999,0.030999,14.8,0.035999,14.079999,0.032999,1,0,5
,,,,,,44587,251.7660264,-45.83881459,251.766014,-45.838815,15.8363,0.044,14.7136,0.05,13.7167,0.055,15.970999,0.041999,13.286999,0.021999,11.928999,0.050999,1,0,5
,,,,,,27098,251.7819751,-45.8485069,251.7819591,-45.8485068,15.8863,0.055,15.2396,0.058,14.9007,0.055,15.998999,0.023,14.727,0.023,14.067999,0.018999,1,0,5
,,,,,,19300,251.752308,-45.85820105,251.7522756,-45.858209,15.9023,0.047,15.2986,0.053,15.0357,0.044,15.755999,0.046999,15.022999,0.086,14.230999,0.05,1,0,5
,,,,,,27104,251.7771435,-45.85027291,251.7771247,-45.8502741,15.9123,0.042,15.2926,0.046,14.9147,0.054,15.875,0.034,14.395999,0.071,13.755,0.119999,1,0,5
,,,,,,22333,251.7674789,-45.85743195,251.7674515,-45.8574368,15.9173,0.039,15.2656,0.057,14.9187,0.056,16.184,0.082999,14.663999,0.078,14.255999,0.175999,1,0,5
,,,,,,18931,251.7676333,-45.862816,251.7676015,-45.8628222,15.9693,0.032,15.3226,0.044,14.9697,0.044,15.996999,0.039999,14.585,0.041,14.071,0.021999,1,0,5
,,,,,,19553,251.7567418,-45.851456,251.7567163,-45.8514614,16.0033,0.053,15.4486,0.037,15.0957,0.043,16.059999,0.048,14.989,0.043,14.343,0.032,1,0,5
,,,,,,18902,251.7724187,-45.86309502,251.772388,-45.8631004,16.0333,0.037,15.5186,0.058,15.1527,0.042,16.027,0.014,14.866999,0.014,14.319999,0.026,1,0,5
,,,,,,22416,251.7685038,-45.85444707,251.7684791,-45.854451,16.0343,0.045,15.4696,0.051,15.0587,0.046,16.023,0.037,14.696999,0.039,14.317999,0.086,1,0,5
,,,,,,19248,251.7606295,-45.859298,251.7605986,-45.8593046,16.0423,0.041,15.5246,0.045,15.1747,0.045,16.226999,0.027,14.994,0.013,14.479,0.029999,1,0,5
,,,,,,19415,251.7620809,-45.85564812,251.7620535,-45.8556535,16.0613,0.027,15.5106,0.032,15.1887,0.036,16.093999,0.023,14.977,0.028,14.425,0.026,1,0,5
,,,,,,22053,251.7698906,-45.86221537,251.7698599,-45.862221,16.0663,0.041,15.4956,0.053,15.2807,0.052,16.184,0.018999,15.008999,0.024,14.461999,0.032,1,0,5
,,,,,,19475,251.7648666,-45.85432799,251.764841,-45.8543326,16.0713,0.034,15.5316,0.035,15.2037,0.031,16.047,0.028999,14.984,0.037999,14.312999,0.046999,1,0,5
,,,,,,19557,251.7573691,-45.85102656,251.7573442,-45.8510317,16.0833,0.058,15.5156,0.061,15.1867,0.061,16.202999,0.032,15.255999,0.057999,14.491999,0.027,1,0,5
,,,,,,18973,251.7664886,-45.86235262,251.7664568,-45.8623589,16.1303,0.022,15.6216,0.032,15.4327,0.046,16.024999,0.052999,15.340999,0.068,14.593999,0.061,1,0,5
,,,,,,5934,251.7557546,-45.84779179,251.7557319,-45.8477964,16.1333,0.032,15.4256,0.038,14.9877,0.037,16.319,0.029999,14.763999,0.028,14.050999,0.024,1,0,5
,,,,,,27166,251.7726282,-45.85389766,251.7726051,-45.8539006,16.1363,0.049,15.4626,0.051,15.0457,0.044,16.150999,0.026,14.782999,0.020999,14.107,0.030999,1,0,5
,,,,,,27173,251.7769475,-45.85570058,251.7769242,-45.8557032,16.1573,0.042,15.4566,0.049,15.0397,0.041,16.344999,0.030999,14.664999,0.019999,13.467,0.079,1,0,5
,,,,,,19026,251.7652123,-45.86176055,251.7651806,-45.8617669,16.1613,0.029,15.5826,0.052,15.2417,0.047,16.172,0.023,14.954999,0.024,14.229,0.048999,1,0,5
,,,,,,43391,251.7746086,-45.84171704,251.7745962,-45.8417166,16.1643,0.061,15.3346,0.084,14.5507,0.041,15.630999,0.075,13.972,0.029999,13.057999,0.057,1,0,5
,,,,,,27176,251.7819302,-45.83837573,251.7819226,-45.838373,16.1683,0.041,15.5416,0.039,15.2817,0.041,16.288,0.023,14.973999,0.014999,14.394,0.024,1,0,5
,,,,,,19316,251.7638905,-45.85772445,251.7638619,-45.8577301,16.1823,0.038,15.5886,0.036,15.2057,0.036,16.149,0.026,15.244,0.052,14.458999,0.039999,1,0,5
,,,,,,44690,251.7638185,-45.83938522,251.763805,-45.8393862,16.2003,0.049,15.6656,0.066,15.4247,0.068,16.141,0.048999,15.163,0.068,14.607,0.087999,1,0,5
,,,,,,27190,251.7806693,-45.85372705,251.7806486,-45.8537285,16.2043,0.029,15.4796,0.041,15.1437,0.04,16.268999,0.026,14.866,0.020999,14.190999,0.027,1,0,5
,,,,,,44693,251.7615088,-45.83720487,251.7614965,-45.8372058,16.2143,0.042,15.5426,0.045,15.2657,0.045,16.195999,0.026,14.819999,0.027,14.411,0.017999,1,0,5
,,,,,,44698,251.7572574,-45.83677237,251.7572442,-45.836774,16.2343,0.03,15.6086,0.034,15.2037,0.032,16.194,0.017999,14.883,0.014,14.277999,0.017,1,0,5
,,,,,,19429,251.7566208,-45.85525988,251.7565921,-45.8552662,16.2363,0.034,15.5746,0.043,15.2117,0.051,15.781,0.041999,14.543999,0.032999,13.930999,0.041999,1,0,5
,,,,,,44703,251.7559391,-45.84071693,251.7559222,-45.8407198,16.2433,0.044,15.5096,0.073,15.3717,0.044,17.027999,0.089,15.892999,0.089,14.854,0.057999,1,0,5
,,,,,,27204,251.7815499,-45.8435818,251.7815379,-45.8435805,16.2523,0.025,15.6296,0.048,15.4217,0.061,16.441999,0.035,15.364999,0.057999,14.583999,0.039,1,0,5
,,,,,,44710,251.7559661,-45.83994597,251.7559499,-45.8399486,16.2543,0.05,15.3426,0.045,14.8057,0.033,16.278999,0.056,14.527,0.041,13.689999,0.048999,1,0,5
,,,,,,27210,251.7803792,-45.84775647,251.7803634,-45.8477564,16.2603,0.058,15.6386,0.077,15.2707,0.083,16.023,0.071,14.708,0.052999,14.116999,0.086,1,0,5
,,,,,,27211,251.7769768,-45.84981931,251.7769584,-45.8498204,16.2623,0.048,15.6956,0.045,15.4317,0.053,16.469999,0.039999,15.267999,0.039,14.545999,0.025,1,0,5
,,,,,,4091,251.7513788,-45.84967859,251.7513532,-45.8496845,16.2683,0.047,15.7686,0.036,15.4327,0.041,16.412,0.021999,15.322999,0.027,14.651,0.023,1,0,5
,,,,,,44715,251.7485894,-45.83693678,251.7485736,-45.8369401,16.2693,0.046,15.2926,0.035,14.8157,0.043,16.121,0.023,14.270999,0.007,13.446999,0.014,1,0,5
,,,,,,18818,251.7595216,-45.86384948,251.7594866,-45.8638575,16.2743,0.051,15.6756,0.056,15.3157,0.064,16.288999,0.045,14.925,0.043999,14.376999,0.043999,1,0,5
,,,,,,19441,251.7596163,-45.85496529,251.7595887,-45.854971,16.2773,0.044,15.6706,0.053,15.3377,0.055,16.402999,0.041,14.914999,0.039999,14.262999,0.076999,1,0,5
,,,,,,27229,251.7729445,-45.85541989,251.7729203,-45.8554232,16.2913,0.067,15.6636,0.056,15.5117,0.111,16.299999,0.028,15.003,0.030999,14.333,0.052,1,0,5
,,,,,,27231,251.7777602,-45.85109038,251.7777409,-45.8510917,16.2923,0.036,15.5446,0.045,15.1507,0.046,16.277999,0.025,14.836999,0.021999,14.199,0.035,1,0,5
,,,,,,19396,251.7644874,-45.85610239,251.7644602,-45.8561075,16.2953,0.035,15.5836,0.039,15.1997,0.043,16.353,0.046,14.661999,0.035999,14.246,0.027,1,0,5
,,,,,,27233,251.7794786,-45.84074215,251.7794683,-45.8407405,16.2953,0.039,15.7746,0.043,15.4897,0.041,16.346,0.034,15.086999,0.028999,14.571,0.039,1,0,5
,,,,,,27237,251.7722213,-45.85008259,251.7722013,-45.8500847,16.2983,0.047,15.7596,0.045,15.4347,0.053,16.198999,0.059999,15.038,0.061999,14.505,0.057999,1,0,5
,,,,,,6039,251.7579016,-45.8470781,251.7578801,-45.8470822,16.3113,0.037,15.7676,0.047,15.4727,0.039,16.434999,0.048,15.59,0.079999,15.206999,0.141,1,0,5
,,,,,,6314,251.7472384,-45.84549691,251.7472152,-45.8455026,16.3133,0.027,15.8236,0.042,15.5277,0.037,16.334999,0.028999,15.289999,0.032,14.803999,0.041,1,0,5
,,,,,,5031,251.7526851,-45.85193579,251.7526581,-45.8519421,16.3163,0.24,15.3176,0.105,15.0297,0.117,14.305,0.016,13.1,0.012,12.505999,0.016,1,0,5
,,,,,,18820,251.7576765,-45.86380278,251.757641,-45.8638111,16.3183,0.034,15.6936,0.047,15.3627,0.044,16.364,0.021999,15.149999,0.021999,14.463999,0.029999,1,0,5
,,,,,,6611,251.7506538,-45.84369484,251.750633,-45.8436994,16.3283,0.028,15.7046,0.041,15.3617,0.037,16.656999,0.037999,14.934,0.05,14.789999,0.039,1,0,5
,,,,,,6275,251.7575948,-45.84571288,251.7575743,-45.8457167,16.3313,0.052,15.7196,0.062,15.4467,0.059,16.572,0.045,15.88,0.153999,14.828,0.079,1,0,5
,,,,,,27280,251.7751861,-45.85460278,251.7751632,-45.8546055,16.3753,0.091,15.1316,0.088,14.0107,0.069,16.150999,0.029999,13.333999,0.010999,12.093999,0.014999,1,0,5
,,,,,,22297,251.7609142,-45.85851719,251.760884,-45.8585236,16.3753,0.088,15.7256,0.11,15.3997,0.093,16.45,0.032999,14.984999,0.025,14.265999,0.037,1,0,5
,,,,,,6955,251.7489126,-45.84139975,251.7488932,-45.8414041,16.3873,0.044,15.7686,0.064,15.4847,0.064,16.391,0.017,15.321999,0.017999,14.81,0.027,1,0,5
,,,,,,18856,251.7585887,-45.86349356,251.7585537,-45.8635016,16.3883,0.038,15.7596,0.044,15.4507,0.048,16.372999,0.028,15.208,0.027,14.6,0.041999,1,0,5
,,,,,,9360,251.7509228,-45.85212212,251.7508951,-45.8521288,16.3903,0.06,15.7806,0.054,15.3567,0.043,16.462999,0.028,15.156999,0.035999,14.416999,0.035,1,0,5
,,,,,,6203,251.7457443,-45.84612727,251.7457201,-45.8461334,16.4073,0.029,15.4096,0.035,14.6807,0.037,16.51,0.018999,14.074999,0.009999,13.05,0.017,1,0,5
,,,,,,16360,251.7530473,-45.85150325,251.7530207,-45.8515093,16.4113,0.124,15.9126,0.127,15.5177,0.128,16.513999,0.037999,15.366999,0.027,14.791,0.041,1,0,5
,,,,,,27299,251.7794681,-45.85907631,251.7794427,-45.8590793,16.4353,0.033,15.6616,0.055,15.2837,0.051,16.406999,0.019999,15.071999,0.014,14.411999,0.017,1,0,5
,,,,,,7270,251.7468423,-45.83885107,251.7468245,-45.8388552,16.4353,0.029,15.7976,0.044,15.5587,0.036,16.43,0.017,15.295999,0.019999,14.682,0.023,1,0,5
,,,,,,18751,251.7744817,-45.86428332,251.7744505,-45.8642886,16.4463,0.043,15.8786,0.048,15.5137,0.049,16.568,0.025,15.373,0.025,14.772,0.019999,1,0,5
,,,,,,19270,251.7545785,-45.85888237,251.7545462,-45.85889,16.4473,0.023,15.6206,0.029,15.1817,0.038,16.524999,0.028,14.781,0.017,13.869999,0.016,1,0,5
,,,,,,44780,251.7514432,-45.83913752,251.7514264,-45.8391408,16.4553,0.047,15.8946,0.046,15.5617,0.048,16.521999,0.019999,15.411,0.017,14.760999,0.020999,1,0,5
,,,,,,5559,251.7486087,-45.84887989,251.748583,-45.8488862,16.4593,0.042,15.9116,0.042,15.6477,0.047,16.483999,0.041,15.362,0.034,14.788999,0.039999,1,0,5
,,,,,,27312,251.7806641,-45.85507791,251.7806423,-45.8550797,16.4683,0.07,15.5366,0.037,15.1187,0.046,16.228,0.017999,14.88,0.028999,13.975,0.039999,1,0,5
,,,,,,18908,251.7584007,-45.86304403,251.7583661,-45.863052,16.4803,0.053,15.9076,0.05,15.6417,0.046,16.531,0.032999,15.430999,0.032,14.777999,0.030999,1,0,5
,,,,,,44788,251.7600971,-45.84221431,251.7600801,-45.8422167,16.4833,0.038,15.7726,0.045,15.4527,0.04,16.535999,0.032999,15.486,0.059999,14.703,0.041999,1,0,5
,,,,,,19564,251.7614299,-45.85056739,251.7614065,-45.8505717,16.4843,0.092,15.9066,0.065,15.5227,0.064,16.670999,0.087999,15.699999,0.15,15.02,0.128999,1,0,5
