,MainID,ra_now,dec_now,Gmag
212,4146600777505250432,274.6860547430996,-13.766451786002705,19.527853
232,4146600609998641024,274.68975557975415,-13.777019974663748,19.529936
7,4146600674426018944,274.67705204531313,-13.774158344004894,19.535738
719,4146600369474707840,274.69374650045415,-13.799920368581917,19.539791
517,4146610917914511488,274.65048133329367,-13.780789349745456,19.555117
88,4146600644359170688,274.6690965571284,-13.782406981654487,19.556541
402,4146612498469362176,274.6686041575413,-13.75585981216577,19.557608
260,4146600781791661312,274.6872945823756,-13.765164303960573,19.5588
108,4146600678712424064,274.6851780067818,-13.77726347214883,19.56255
434,4146599162597504128,274.66004170559006,-13.790336493479051,19.565905
421,4146610917914494208,274.6566506609536,-13.785505370333832,19.569666
252,4146612395390142976,274.6593569880278,-13.772655143998639,19.573528
129,4146600678719346944,274.685584228088,-13.778376086872905,19.57484
30,4146600674426018176,274.67672242713564,-13.769744213572807,19.58003
559,4146612494175989888,274.659285206898,-13.754329261648733,19.58291
353,4146612395383268864,274.6570441827734,-13.769101690191455,19.585314
53,4146600674426025856,274.6803999788879,-13.78020094529406,19.58595
160,4146600678713807872,274.6871770219468,-13.775271527389188,19.59307
96,4146612429742991872,274.66548719252177,-13.771663185537356,19.593594
197,4146600644354077952,274.6630461218048,-13.781578117612506,19.594618
521,4146600605706567168,274.69204585618206,-13.793152108164582,19.594955
11,4146600674426021504,274.67839046404816,-13.775470021934979,19.597279
367,4146612528535745408,274.6711115855245,-13.756561011751115,19.59834
49,4146600644352698752,274.6731573608402,-13.782035278313794,19.60251
471,4146600781798564736,274.6962369179717,-13.765834841748665,19.603827
585,4146600399548144640,274.69824560871007,-13.788712393200353,19.61453
395,4146612498462488960,274.6676616172991,-13.75672176740595,19.632038
299,4146600575633196928,274.67329176313,-13.79183021282092,19.634293
506,4146600781791641216,274.69762355181075,-13.764767087351641,19.63919
89,4146600678717862272,274.68108746547176,-13.767703932476032,19.642723
413,4146612494175994752,274.6623443786549,-13.758687783983058,19.644209
468,4146600708785789824,274.69817798057403,-13.774219241777939,19.645977
531,4146599166883949056,274.6593890757944,-13.79459400783029,19.6517
332,4146600575633189632,274.6760744801805,-13.792727675129552,19.660814
137,4146612395383254912,274.6642395001235,-13.771500095616942,19.66884
338,4146600575633175424,274.6854838868348,-13.78976350789898,19.676672
420,4146612532822205056,274.68389035806604,-13.75619083623814,19.684036
562,4146599162597506816,274.66192269973186,-13.797523132605736,19.685488
43,4146600674426025216,274.68016942664593,-13.770770328792203,19.688915
516,4146600605706570112,274.69426649625973,-13.790818254462684,19.69578
14,4146600678712437376,274.6782041160733,-13.777384003245988,19.697805
295,4146600713072150016,274.6923292248118,-13.77521840541249,19.701496
770,4146599166886271360,274.65026709583265,-13.797293729343101,19.710482
132,4146612528535759488,274.6790514395955,-13.764848192061178,19.721064
34,4146612425456531584,274.6717345906503,-13.769980735360203,19.724438
432,4146599162597515264,274.66760689511375,-13.794793467544286,19.74518
247,4146612532822205440,274.67862091557896,-13.760261904868566,19.747475
586,4146600575640125184,274.68509781737964,-13.799519817672428,19.752262
309,4146600777505257088,274.69067588745713,-13.76706753218828,19.755457
640,4146600403834452224,274.6943321424175,-13.795923437930877,19.756647
317,4146600609992914688,274.68548213214603,-13.789058644183415,19.759249
289,4146600781798569600,274.6897208429108,-13.766481627113398,19.767185
520,4146600708785792640,274.7002389586139,-13.776554035019016,19.77521
446,4146600777505254912,274.6892563192534,-13.75855293862864,19.778677
292,4146600644352711808,274.6618101257587,-13.78570449208645,19.779705
500,4146600571346816256,274.6842646056918,-13.797180591083626,19.796436
399,4146612532823556352,274.67009703079117,-13.755657695561117,19.807577
361,4146612391096771200,274.6567077092806,-13.780442730067385,19.812027
28,4146600678712434432,274.6753789087859,-13.780300907159152,19.8147
124,4146612425456537600,274.6751957957903,-13.764463437343478,19.815268
110,4146600678713809408,274.68545498829513,-13.774367660465009,19.817339
359,4146612395388088064,274.65631267081824,-13.778965695717583,19.817444
643,4146612494175980160,274.6523447716748,-13.757274540557964,19.825516
262,4146600644352703872,274.6647865327677,-13.786860213231144,19.825905
542,4146600571346816000,274.6839717756989,-13.798544134600833,19.840578
403,4146600777505256192,274.6901139932165,-13.76109781562154,19.856823
327,4146600605706561536,274.6879902218869,-13.787409343529314,19.870367
319,4146612532827599744,274.67138772492143,-13.75796457154641,19.8704
216,4146600781796506368,274.6886914755971,-13.771049915380786,19.87365
661,4146600365188396160,274.6908402803227,-13.799422086963535,19.876417
570,4146610917919336704,274.65097793252966,-13.786550284204726,19.881128
200,4146600644352686848,274.67230972097036,-13.788124167292029,19.883966
270,4146600571346810240,274.6801401401775,-13.790007613488555,19.885351
355,4146600571346797440,274.6734866019068,-13.793410580093095,19.892185
283,4146600644354076160,274.6625751510424,-13.786056773719961,19.892279
452,4146612528535761152,274.67961364867153,-13.753591947800844,19.907879
686,4146600369474710144,274.69296043646096,-13.79933988925717,19.91363
208,4146600644352689280,274.6709127787577,-13.78806357741149,19.917894
121,4146600777505241856,274.6807399346716,-13.766156997188647,19.928547
663,4146600399548146176,274.6993923186198,-13.791534156382399,19.928925
325,4146600571346815232,274.6832215594744,-13.790689128195142,19.931368
